student_id,dropped,year,semester,term,deadline,days_to_deadline,balance,fafsa,verification,academic_level,international,waiver,total_cc,total_check_cash,flywire,sponsored,returned_checks,last_login
016243,,2024,fall,16wk,08/27/2023,30,7859,1,0,junior,0,0,4361,2611,0,0,0,
016244,,2024,fall,16wk,08/27/2023,30,3545,1,0,junior,0,0,3006,2661,0,0,0,
016245,,2024,fall,16wk,08/27/2023,30,8473,0,0,senior,0,0,1487,4732,0,0,0,
016246,,2024,fall,16wk,08/27/2023,30,4414,1,0,junior,0,0,3949,2988,0,0,0,
016247,,2024,fall,16wk,08/27/2023,30,1143,1,0,senior,0,0,215,1496,0,0,0,
016248,,2024,fall,16wk,08/27/2023,30,7558,1,0,senior,0,1,2907,3536,0,0,0,
016249,,2024,fall,16wk,08/27/2023,30,10321,1,1,junior,0,0,4741,2154,0,0,0,
016250,,2024,fall,16wk,08/27/2023,30,11325,1,0,senior,0,1,3282,1306,0,1,0,
016251,,2024,fall,16wk,08/27/2023,30,2412,0,0,senior,0,0,3295,4634,0,0,0,
016252,,2024,fall,16wk,08/27/2023,30,7798,1,0,senior,0,0,2162,395,0,0,0,
016253,,2024,fall,16wk,08/27/2023,30,5992,1,1,senior,0,0,4330,2178,0,0,1,
016254,,2024,fall,16wk,08/27/2023,30,3499,1,0,junior,0,1,3425,2012,0,0,1,
016255,,2024,fall,16wk,08/27/2023,30,3624,1,1,senior,0,0,1483,1988,0,0,0,
016256,,2024,fall,16wk,08/27/2023,30,6010,1,0,senior,0,0,1722,373,0,0,0,
016257,,2024,fall,16wk,08/27/2023,30,11904,0,1,senior,0,0,4610,292,0,0,0,
016258,,2024,fall,16wk,08/27/2023,30,6989,1,0,senior,0,0,4982,3509,0,0,0,
016259,,2024,fall,16wk,08/27/2023,30,5353,0,0,junior,0,0,4432,49,0,0,0,
016260,,2024,fall,16wk,08/27/2023,30,10824,0,0,junior,0,0,1017,3418,0,0,0,
016261,,2024,fall,16wk,08/27/2023,30,5773,1,0,junior,0,0,2833,1363,0,0,0,
016262,,2024,fall,16wk,08/27/2023,30,1826,1,0,junior,0,0,2947,4267,0,0,1,
016263,,2024,fall,16wk,08/27/2023,30,7444,1,0,junior,0,1,3992,1334,0,0,0,
016264,,2024,fall,16wk,08/27/2023,30,10126,1,0,junior,0,0,1202,4866,0,0,0,
016265,,2024,fall,16wk,08/27/2023,30,2085,1,0,junior,0,0,4994,3145,0,1,0,
016266,,2024,fall,16wk,08/27/2023,30,6796,1,0,junior,0,0,35,3454,0,0,0,
016267,,2024,fall,16wk,08/27/2023,30,7933,0,0,senior,0,0,3018,2031,0,0,0,
016268,,2024,fall,16wk,08/27/2023,30,4233,0,0,senior,0,0,2813,2213,0,0,0,
016269,,2024,fall,16wk,08/27/2023,30,9015,1,0,junior,0,0,3771,2339,0,0,0,
016270,,2024,fall,16wk,08/27/2023,30,9446,1,0,junior,0,0,4947,3304,0,0,0,
016271,,2024,fall,16wk,08/27/2023,30,6292,1,0,junior,0,0,2574,989,0,0,0,
016272,,2024,fall,16wk,08/27/2023,30,8936,1,0,junior,0,0,1796,4791,0,0,0,
016273,,2024,fall,16wk,08/27/2023,30,6376,0,0,junior,0,1,2038,2531,0,0,0,
016274,,2024,fall,16wk,08/27/2023,30,812,1,0,junior,0,0,1951,2369,0,0,0,
016275,,2024,fall,16wk,08/27/2023,30,9196,1,0,senior,0,0,3853,3051,0,0,1,
016276,,2024,fall,16wk,08/27/2023,30,3120,1,0,senior,0,0,1242,2583,0,0,0,
016277,,2024,fall,16wk,08/27/2023,30,10043,1,1,junior,0,0,1148,3857,0,0,0,
016278,,2024,fall,16wk,08/27/2023,30,11174,1,0,junior,0,0,4179,186,0,0,0,
016279,,2024,fall,16wk,08/27/2023,30,9559,1,0,junior,0,0,2574,2209,0,0,0,
016280,,2024,fall,16wk,08/27/2023,30,2709,1,0,junior,0,0,915,1828,0,0,0,
016281,,2024,fall,16wk,08/27/2023,30,10488,1,0,senior,0,0,1605,4917,0,0,0,
016282,,2024,fall,16wk,08/27/2023,30,7302,1,0,senior,0,0,2771,1592,0,0,0,
016283,,2024,fall,16wk,08/27/2023,30,8520,1,0,senior,0,0,245,185,0,0,0,
016284,,2024,fall,16wk,08/27/2023,30,11020,1,0,junior,0,0,2862,339,0,0,0,
016285,,2024,fall,16wk,08/27/2023,30,3720,1,0,junior,0,0,4792,3269,0,1,0,
016286,,2024,fall,16wk,08/27/2023,30,7311,0,0,junior,0,0,2881,3080,0,0,0,
016287,,2024,fall,16wk,08/27/2023,30,3320,1,0,senior,0,0,3400,3798,0,0,0,
016288,,2024,fall,16wk,08/27/2023,30,1422,1,0,junior,0,0,3952,4755,0,0,0,
016289,,2024,fall,16wk,08/27/2023,30,7864,1,0,senior,0,0,3147,1831,0,0,0,
016290,,2024,fall,16wk,08/27/2023,30,8114,1,0,senior,0,0,121,4147,0,0,0,
016291,,2024,fall,16wk,08/27/2023,30,11729,1,0,senior,0,0,3890,4926,0,0,0,
016292,,2024,fall,16wk,08/27/2023,30,11312,0,0,senior,0,0,199,4993,0,0,1,
016293,,2024,fall,16wk,08/27/2023,30,5981,1,0,junior,0,0,2551,4651,0,0,0,
016294,,2024,fall,16wk,08/27/2023,30,2819,1,0,senior,0,0,2642,3520,0,0,0,
016295,,2024,fall,16wk,08/27/2023,30,9659,1,0,junior,0,0,345,4989,0,0,0,
016296,,2024,fall,16wk,08/27/2023,30,10900,1,0,junior,0,0,3112,3286,0,0,0,
016297,,2024,fall,16wk,08/27/2023,30,7478,1,0,junior,0,0,4701,1786,0,0,0,
016298,,2024,fall,16wk,08/27/2023,30,7135,1,1,junior,0,0,4502,3546,0,0,0,
016299,,2024,fall,16wk,08/27/2023,30,11087,1,0,senior,0,0,3172,1554,0,0,0,
016300,,2024,fall,16wk,08/27/2023,30,4259,1,1,senior,0,0,102,1058,0,0,0,
016301,,2024,fall,16wk,08/27/2023,30,529,0,0,junior,0,0,3956,4523,0,0,1,
016302,,2024,fall,16wk,08/27/2023,30,6884,1,0,junior,0,0,354,759,0,0,0,
016303,,2024,fall,16wk,08/27/2023,30,2146,0,0,senior,0,0,2827,3162,0,0,0,
016304,,2024,fall,16wk,08/27/2023,30,3276,1,0,senior,0,0,4233,1805,0,0,0,
016305,,2024,fall,16wk,08/27/2023,30,445,1,0,junior,0,0,2469,3713,0,0,0,
016306,,2024,fall,16wk,08/27/2023,30,11198,0,0,senior,0,0,4796,1858,0,0,0,
016307,,2024,fall,16wk,08/27/2023,30,10454,1,0,junior,0,0,3681,4438,0,0,0,
016308,,2024,fall,16wk,08/27/2023,30,3822,1,0,senior,0,0,3135,1837,0,1,0,
016309,,2024,fall,16wk,08/27/2023,30,3754,1,1,junior,0,0,4398,826,0,0,0,
016310,,2024,fall,16wk,08/27/2023,30,11788,0,1,senior,0,0,1850,1877,0,0,0,
016311,,2024,fall,16wk,08/27/2023,30,2257,1,0,senior,0,0,3432,2352,0,0,0,
016312,,2024,fall,16wk,08/27/2023,30,3470,1,0,junior,0,1,3019,3475,0,0,0,
016313,,2024,fall,16wk,08/27/2023,30,7005,1,0,junior,0,0,4690,3197,0,1,0,
016314,,2024,fall,16wk,08/27/2023,30,11884,1,0,junior,0,0,1252,340,0,0,0,
016315,,2024,fall,16wk,08/27/2023,30,1917,0,0,senior,0,0,954,805,0,1,0,
016316,,2024,fall,16wk,08/27/2023,30,7451,1,0,junior,0,0,1066,1783,0,0,0,
016317,,2024,fall,16wk,08/27/2023,30,10907,1,0,senior,0,0,176,2039,0,0,0,
016318,,2024,fall,16wk,08/27/2023,30,6999,1,0,senior,0,0,3096,1578,0,0,0,
016319,,2024,fall,16wk,08/27/2023,30,535,1,0,junior,0,0,3414,4762,0,1,1,
016320,,2024,fall,16wk,08/27/2023,30,6331,1,0,senior,0,0,3365,1456,0,0,0,
016321,,2024,fall,16wk,08/27/2023,30,4395,0,1,junior,0,0,754,4019,0,0,0,
016322,,2024,fall,16wk,08/27/2023,30,1644,0,1,junior,0,0,1422,2192,0,0,1,
016323,,2024,fall,16wk,08/27/2023,30,7185,0,0,junior,0,0,1704,1859,0,0,0,
016324,,2024,fall,16wk,08/27/2023,30,3008,1,0,senior,0,0,764,4826,0,0,0,
016325,,2024,fall,16wk,08/27/2023,30,9574,1,1,junior,0,0,986,4585,0,0,0,
016326,,2024,fall,16wk,08/27/2023,30,3423,1,1,junior,0,1,54,1852,0,0,0,
016327,,2024,fall,16wk,08/27/2023,30,9287,1,1,senior,0,0,1540,3727,0,1,0,
016328,,2024,fall,16wk,08/27/2023,30,6138,1,0,junior,0,0,1696,234,0,0,0,
016329,,2024,fall,16wk,08/27/2023,30,7201,1,0,senior,0,0,2776,3773,0,0,0,
016330,,2024,fall,16wk,08/27/2023,30,652,1,0,senior,0,0,782,3234,0,0,0,
016331,,2024,fall,16wk,08/27/2023,30,33,0,0,junior,0,0,1065,1276,0,0,0,
016332,,2024,fall,16wk,08/27/2023,30,8009,1,0,junior,0,0,4028,2257,0,0,0,
016333,,2024,fall,16wk,08/27/2023,30,9521,1,0,senior,0,0,2687,2923,0,1,1,
016334,,2024,fall,16wk,08/27/2023,30,9715,0,0,junior,0,0,4573,2927,0,1,1,
016335,,2024,fall,16wk,08/27/2023,30,4616,0,0,senior,0,0,4430,2852,0,1,1,
016336,,2024,fall,16wk,08/27/2023,30,3114,0,0,junior,0,0,2502,1283,0,0,0,
016337,,2024,fall,16wk,08/27/2023,30,10692,1,0,senior,0,0,3073,3592,0,0,0,
016338,,2024,fall,16wk,08/27/2023,30,1810,1,0,junior,0,0,1047,2550,0,1,0,
016339,,2024,fall,16wk,08/27/2023,30,9128,0,0,junior,0,0,4625,1462,0,1,0,
016340,,2024,fall,16wk,08/27/2023,30,7334,1,1,senior,0,0,4171,49,0,0,0,
016341,,2024,fall,16wk,08/27/2023,30,4928,1,0,senior,0,0,4425,2965,0,0,0,
016342,,2024,fall,16wk,08/27/2023,30,1588,1,0,junior,0,0,4921,3183,0,1,1,
016343,,2024,fall,16wk,08/27/2023,30,10594,1,1,senior,0,0,2777,2265,0,0,0,
016344,,2024,fall,16wk,08/27/2023,30,10637,1,0,junior,0,0,1483,3564,0,1,0,
016345,,2024,fall,16wk,08/27/2023,30,2719,0,1,junior,0,0,2266,3232,0,0,0,
016346,,2024,fall,16wk,08/27/2023,30,8343,1,0,junior,0,0,396,1408,0,0,0,
016347,,2024,fall,16wk,08/27/2023,30,7483,1,1,senior,0,0,249,4111,0,0,0,
016348,,2024,fall,16wk,08/27/2023,30,6600,1,0,junior,0,0,1406,1715,0,1,0,
016349,,2024,fall,16wk,08/27/2023,30,4070,1,0,junior,0,0,446,718,0,0,0,
016350,,2024,fall,16wk,08/27/2023,30,40,1,0,senior,0,0,833,1963,0,0,0,
016351,,2024,fall,16wk,08/27/2023,30,5342,1,0,senior,0,0,4109,4204,0,0,0,
016352,,2024,fall,16wk,08/27/2023,30,5811,1,1,junior,0,1,3994,583,0,1,0,
016353,,2024,fall,16wk,08/27/2023,30,701,1,0,senior,0,0,3956,4055,0,0,0,
016354,,2024,fall,16wk,08/27/2023,30,5379,1,1,junior,0,1,1105,4999,0,0,0,
016355,,2024,fall,16wk,08/27/2023,30,1882,1,0,junior,0,0,995,2925,0,0,0,
016356,,2024,fall,16wk,08/27/2023,30,1352,1,0,senior,0,0,333,4066,0,0,0,
016357,,2024,fall,16wk,08/27/2023,30,502,1,0,junior,0,0,3187,4292,0,0,0,
016358,,2024,fall,16wk,08/27/2023,30,5411,1,0,junior,0,0,4171,441,0,0,0,
016359,,2024,fall,16wk,08/27/2023,30,3860,1,0,senior,0,0,3962,1382,0,0,0,
016360,,2024,fall,16wk,08/27/2023,30,9077,0,0,junior,0,1,2707,2018,0,0,0,
016361,,2024,fall,16wk,08/27/2023,30,1258,1,0,senior,0,1,3176,3663,0,1,0,
016362,,2024,fall,16wk,08/27/2023,30,9972,0,0,junior,0,0,1333,2796,0,0,0,
016363,,2024,fall,16wk,08/27/2023,30,6551,1,1,junior,0,0,1597,2567,0,0,0,
016364,,2024,fall,16wk,08/27/2023,30,1261,0,0,junior,0,0,4065,4502,0,0,0,
016365,,2024,fall,16wk,08/27/2023,30,2777,1,0,senior,0,0,460,3666,0,0,0,
016366,,2024,fall,16wk,08/27/2023,30,5204,1,0,senior,0,0,2566,1994,0,0,0,
016367,,2024,fall,16wk,08/27/2023,30,3364,1,0,senior,0,0,3640,2857,0,0,0,
016368,,2024,fall,16wk,08/27/2023,30,1525,1,0,senior,0,0,4667,4124,0,1,0,
016369,,2024,fall,16wk,08/27/2023,30,9032,1,1,junior,0,0,2094,2211,0,0,0,
016370,,2024,fall,16wk,08/27/2023,30,10951,1,0,junior,0,0,4035,4601,0,0,0,
016371,,2024,fall,16wk,08/27/2023,30,8362,1,0,senior,0,0,2327,4173,0,0,1,
016372,,2024,fall,16wk,08/27/2023,30,11475,0,0,senior,0,0,816,4672,0,0,0,
016373,,2024,fall,16wk,08/27/2023,30,2759,0,0,senior,0,1,834,3869,0,0,0,
016374,,2024,fall,16wk,08/27/2023,30,581,1,0,junior,0,0,4671,4731,0,0,1,
016375,,2024,fall,16wk,08/27/2023,30,7942,1,0,senior,0,1,3923,3338,0,0,0,
016376,,2024,fall,16wk,08/27/2023,30,3601,1,0,senior,0,0,4169,4433,0,0,0,
016377,,2024,fall,16wk,08/27/2023,30,2246,1,0,junior,0,0,2647,1669,0,0,0,
016378,,2024,fall,16wk,08/27/2023,30,9043,1,0,senior,0,0,2244,551,0,0,0,
016379,,2024,fall,16wk,08/27/2023,30,9897,1,0,senior,0,0,229,4013,0,1,0,
016380,,2024,fall,16wk,08/27/2023,30,8326,1,1,junior,0,1,4995,1640,0,0,0,
016381,,2024,fall,16wk,08/27/2023,30,5564,1,0,junior,0,1,2531,3452,0,0,0,
016382,,2024,fall,16wk,08/27/2023,30,11472,1,0,senior,0,0,1854,124,0,0,1,
016383,,2024,fall,16wk,08/27/2023,30,4336,1,1,junior,0,1,397,3161,0,0,0,
016384,,2024,fall,16wk,08/27/2023,30,5840,1,1,junior,0,0,4132,2471,0,0,0,
016385,,2024,fall,16wk,08/27/2023,30,7555,0,0,senior,0,0,2090,549,0,0,0,
016386,,2024,fall,16wk,08/27/2023,30,10689,1,0,junior,0,0,1230,4658,0,0,0,
016387,,2024,fall,16wk,08/27/2023,30,11639,0,0,junior,0,0,4014,3138,0,1,0,
016388,,2024,fall,16wk,08/27/2023,30,9540,1,0,junior,0,0,1086,3899,0,1,1,
016389,,2024,fall,16wk,08/27/2023,30,7195,1,0,junior,0,0,2419,1410,0,0,0,
016390,,2024,fall,16wk,08/27/2023,30,11190,1,1,junior,0,0,2485,2910,0,0,0,
016391,,2024,fall,16wk,08/27/2023,30,3628,1,0,senior,0,0,2284,2372,0,1,0,
016392,,2024,fall,16wk,08/27/2023,30,9349,0,0,senior,0,0,4895,4482,0,0,0,
016393,,2024,fall,16wk,08/27/2023,30,3707,1,0,junior,0,0,3651,2870,0,0,0,
016394,,2024,fall,16wk,08/27/2023,30,11959,0,0,junior,0,0,4240,2672,0,0,0,
016395,,2024,fall,16wk,08/27/2023,30,1604,1,0,junior,0,0,100,2080,0,0,0,
016396,,2024,fall,16wk,08/27/2023,30,6137,1,0,senior,0,0,4905,867,0,0,1,
016397,,2024,fall,16wk,08/27/2023,30,890,1,0,junior,0,0,2941,1944,0,0,1,
016398,,2024,fall,16wk,08/27/2023,30,8512,0,0,senior,0,0,1141,3678,0,0,1,
016399,,2024,fall,16wk,08/27/2023,30,2638,0,0,junior,0,0,2912,3630,0,0,0,
016400,,2024,fall,16wk,08/27/2023,30,4667,0,0,senior,0,0,607,1400,0,0,0,
016401,,2024,fall,16wk,08/27/2023,30,609,1,0,junior,0,0,750,1374,0,0,0,
016402,,2024,fall,16wk,08/27/2023,30,7,1,0,junior,0,0,4831,1327,0,0,0,
016403,,2024,fall,16wk,08/27/2023,30,11711,0,0,senior,0,0,3630,950,0,0,0,
016404,,2024,fall,16wk,08/27/2023,30,6181,1,0,senior,0,0,2987,709,0,0,0,
016405,,2024,fall,16wk,08/27/2023,30,267,0,0,junior,0,0,1059,2703,0,0,0,
016406,,2024,fall,16wk,08/27/2023,30,6114,0,0,junior,0,0,1378,1838,0,0,0,
016407,,2024,fall,16wk,08/27/2023,30,9830,0,0,junior,0,0,1242,4892,0,0,0,
016408,,2024,fall,16wk,08/27/2023,30,8703,0,1,senior,0,0,4655,563,0,0,0,
016409,,2024,fall,16wk,08/27/2023,30,7293,1,1,junior,0,1,4504,1273,0,0,0,
016410,,2024,fall,16wk,08/27/2023,30,2484,1,0,junior,0,0,34,2259,0,0,0,
016411,,2024,fall,16wk,08/27/2023,30,3163,1,1,senior,0,0,4408,1509,0,0,0,
016412,,2024,fall,16wk,08/27/2023,30,11566,1,0,senior,0,0,2200,2619,0,0,0,
016413,,2024,fall,16wk,08/27/2023,30,10271,1,0,junior,0,0,4546,3414,0,0,0,
016414,,2024,fall,16wk,08/27/2023,30,11305,0,1,junior,0,0,1905,2884,0,0,0,
016415,,2024,fall,16wk,08/27/2023,30,7520,1,0,junior,0,0,73,4082,0,0,0,
016416,,2024,fall,16wk,08/27/2023,30,6404,1,0,junior,0,0,1765,2890,0,1,0,
016417,,2024,fall,16wk,08/27/2023,30,1367,1,1,junior,0,0,441,2038,0,0,1,
016418,,2024,fall,16wk,08/27/2023,30,2308,1,0,junior,0,0,4829,154,0,0,0,
016419,,2024,fall,16wk,08/27/2023,30,6187,0,0,senior,0,0,4090,4050,0,0,0,
016420,,2024,fall,16wk,08/27/2023,30,3992,1,0,senior,0,1,2852,899,0,0,0,
016421,,2024,fall,16wk,08/27/2023,30,0,1,0,senior,0,0,2196,3019,0,1,0,
016422,,2024,fall,16wk,08/27/2023,30,1960,1,0,junior,0,0,2287,130,0,0,0,
016423,,2024,fall,16wk,08/27/2023,30,1183,1,0,senior,0,0,2830,4204,0,1,0,
016424,,2024,fall,16wk,08/27/2023,30,6842,1,0,junior,0,0,759,3526,0,0,0,
016425,,2024,fall,16wk,08/27/2023,30,3485,0,0,junior,0,0,1682,1000,0,1,0,
016426,,2024,fall,16wk,08/27/2023,30,6256,0,1,junior,0,0,4663,928,0,0,0,
016427,,2024,fall,16wk,08/27/2023,30,6364,1,0,senior,0,0,2116,3162,0,0,0,
016428,,2024,fall,16wk,08/27/2023,30,7324,1,0,senior,0,0,4857,4478,0,0,0,
016429,,2024,fall,16wk,08/27/2023,30,6457,1,0,senior,0,0,812,4752,0,0,1,
016430,,2024,fall,16wk,08/27/2023,30,5605,1,0,junior,0,0,540,2341,0,0,0,
016431,,2024,fall,16wk,08/27/2023,30,9666,1,0,senior,0,0,2078,3598,0,0,0,
016432,,2024,fall,16wk,08/27/2023,30,6379,1,0,senior,0,0,3090,191,0,0,0,
016433,,2024,fall,16wk,08/27/2023,30,3374,1,0,junior,0,0,1987,3793,0,1,0,
016434,,2024,fall,16wk,08/27/2023,30,6758,1,0,senior,0,0,4023,1984,0,0,0,
016435,,2024,fall,16wk,08/27/2023,30,8902,1,0,senior,0,0,4159,2728,0,0,1,
016436,,2024,fall,16wk,08/27/2023,30,8485,1,0,junior,0,0,2762,1707,0,0,0,
016437,,2024,fall,16wk,08/27/2023,30,9248,1,0,junior,0,0,3020,4755,0,0,0,
016438,,2024,fall,16wk,08/27/2023,30,8538,1,0,senior,0,0,1233,4946,0,0,0,
016439,,2024,fall,16wk,08/27/2023,30,9078,0,0,senior,0,0,4164,2308,0,0,1,
016440,,2024,fall,16wk,08/27/2023,30,2588,1,1,junior,0,0,3613,4716,0,0,0,
016441,,2024,fall,16wk,08/27/2023,30,2979,0,0,senior,0,0,3430,2886,0,0,0,
016442,,2024,fall,16wk,08/27/2023,30,11340,1,0,senior,0,0,279,2855,0,1,0,
016443,,2024,fall,16wk,08/27/2023,30,7120,1,1,senior,0,0,3104,1713,0,0,1,
016444,,2024,fall,16wk,08/27/2023,30,2070,1,0,junior,0,0,1684,1569,0,0,0,
016445,,2024,fall,16wk,08/27/2023,30,11301,1,0,junior,0,0,1266,1168,0,0,0,
016446,,2024,fall,16wk,08/27/2023,30,2943,1,0,senior,0,0,3944,3741,0,0,1,
016447,,2024,fall,16wk,08/27/2023,30,2189,0,0,senior,0,0,610,1764,0,0,0,
016448,,2024,fall,16wk,08/27/2023,30,1600,0,0,junior,0,0,1262,4494,0,0,0,
016449,,2024,fall,16wk,08/27/2023,30,1266,1,0,senior,0,0,4618,1754,0,0,0,
016450,,2024,fall,16wk,08/27/2023,30,5126,1,0,junior,0,0,3295,773,0,0,0,
016451,,2024,fall,16wk,08/27/2023,30,4442,1,0,senior,0,0,3847,3596,0,0,0,
016452,,2024,fall,16wk,08/27/2023,30,6847,1,0,senior,0,0,2449,3637,0,0,0,
016453,,2024,fall,16wk,08/27/2023,30,7643,0,0,senior,0,0,4574,1814,0,0,1,
016454,,2024,fall,16wk,08/27/2023,30,2893,1,0,senior,0,1,3210,1282,0,0,0,
016455,,2024,fall,16wk,08/27/2023,30,4106,1,0,senior,0,0,3188,1230,0,0,0,
016456,,2024,fall,16wk,08/27/2023,30,549,1,0,senior,0,0,3548,1866,0,0,0,
016457,,2024,fall,16wk,08/27/2023,30,229,0,0,senior,0,0,1679,3432,0,0,0,
016458,,2024,fall,16wk,08/27/2023,30,2831,1,0,junior,0,0,2545,1977,0,0,0,
016459,,2024,fall,16wk,08/27/2023,30,2210,0,0,senior,0,0,4409,3516,0,0,0,
016460,,2024,fall,16wk,08/27/2023,30,1315,1,0,junior,0,0,497,425,0,0,0,
016461,,2024,fall,16wk,08/27/2023,30,7278,0,0,junior,0,0,875,4880,0,1,0,
016462,,2024,fall,16wk,08/27/2023,30,7180,0,0,junior,0,0,2309,2368,0,0,0,
016463,,2024,fall,16wk,08/27/2023,30,2037,0,0,senior,0,0,768,730,0,0,0,
016464,,2024,fall,16wk,08/27/2023,30,1793,0,0,junior,0,1,64,652,0,0,0,
016465,,2024,fall,16wk,08/27/2023,30,6653,0,0,junior,0,0,479,3479,0,0,0,
016466,,2024,fall,16wk,08/27/2023,30,1654,1,0,junior,0,0,4723,796,0,0,0,
016467,,2024,fall,16wk,08/27/2023,30,600,1,0,junior,0,0,2149,3470,0,1,0,
016468,,2024,fall,16wk,08/27/2023,30,4496,1,1,senior,0,0,4347,1976,0,0,0,
016469,,2024,fall,16wk,08/27/2023,30,214,1,0,junior,0,0,4036,3234,0,0,1,
016470,,2024,fall,16wk,08/27/2023,30,9882,1,1,senior,0,0,4509,1303,0,0,0,
016471,,2024,fall,16wk,08/27/2023,30,9935,1,0,senior,0,0,2401,1412,0,0,0,
016472,,2024,fall,16wk,08/27/2023,30,10564,1,0,senior,0,0,1424,314,0,0,0,
016473,,2024,fall,16wk,08/27/2023,30,7169,1,0,senior,0,0,4762,3631,0,0,1,
016474,,2024,fall,16wk,08/27/2023,30,9506,1,0,senior,0,0,1088,4830,0,0,1,
016475,,2024,fall,16wk,08/27/2023,30,2944,1,0,senior,0,1,96,2143,0,0,0,
016476,,2024,fall,16wk,08/27/2023,30,3128,1,1,senior,0,0,669,3800,0,0,1,
016477,,2024,fall,16wk,08/27/2023,30,4695,0,0,senior,0,0,855,4289,0,0,0,
016478,,2024,fall,16wk,08/27/2023,30,6603,0,0,junior,0,0,1626,4869,0,1,0,
016479,,2024,fall,16wk,08/27/2023,30,5825,1,0,senior,0,0,2217,552,0,0,0,
016480,,2024,fall,16wk,08/27/2023,30,6745,1,0,junior,0,0,1300,4519,0,0,0,
016481,,2024,fall,16wk,08/27/2023,30,5171,1,0,senior,0,0,1179,3652,0,0,0,
016482,,2024,fall,16wk,08/27/2023,30,1983,1,0,junior,0,0,23,747,0,0,0,
016483,,2024,fall,16wk,08/27/2023,30,4755,1,0,senior,0,0,4659,2197,0,0,0,
016484,,2024,fall,16wk,08/27/2023,30,5432,1,0,senior,0,0,4279,535,0,0,0,
016485,,2024,fall,16wk,08/27/2023,30,8669,1,0,junior,0,0,4677,3535,0,0,1,
016486,,2024,fall,16wk,08/27/2023,30,7293,1,0,senior,0,0,1021,1169,0,0,0,
016487,,2024,fall,16wk,08/27/2023,30,10599,1,0,senior,0,1,3074,4654,0,0,0,
016488,,2024,fall,16wk,08/27/2023,30,4430,1,1,junior,0,0,498,2049,0,0,0,
016489,,2024,fall,16wk,08/27/2023,30,7106,1,0,junior,0,0,3423,149,0,0,0,
016490,,2024,fall,16wk,08/27/2023,30,518,1,1,junior,0,0,1557,1536,0,0,1,
016491,,2024,fall,16wk,08/27/2023,30,11750,1,0,junior,0,0,2241,4110,0,0,1,
016492,,2024,fall,16wk,08/27/2023,30,631,1,0,senior,0,0,2582,3940,0,0,0,
016493,,2024,fall,16wk,08/27/2023,30,6558,1,1,senior,0,0,3398,1149,0,0,0,
016494,,2024,fall,16wk,08/27/2023,30,9577,1,0,senior,0,0,3394,785,0,0,0,
016495,,2024,fall,16wk,08/27/2023,30,6090,1,1,junior,0,0,2092,354,0,0,0,
016496,,2024,fall,16wk,08/27/2023,30,3936,1,1,senior,0,0,3236,4339,0,0,0,
016497,,2024,fall,16wk,08/27/2023,30,4721,1,0,junior,0,0,3894,2392,0,0,0,
016498,,2024,fall,16wk,08/27/2023,30,11122,1,0,junior,0,0,1829,2232,0,1,1,
016499,,2024,fall,16wk,08/27/2023,30,2164,1,0,junior,0,1,3538,1891,0,0,1,
016500,,2024,fall,16wk,08/27/2023,30,2382,1,0,senior,0,1,295,78,0,0,0,
016501,,2024,fall,16wk,08/27/2023,30,11356,1,0,senior,0,0,987,2327,0,0,1,
016502,,2024,fall,16wk,08/27/2023,30,9518,1,0,junior,0,0,4981,2905,0,0,0,
016503,,2024,fall,16wk,08/27/2023,30,5214,1,0,junior,0,0,2453,4099,0,0,0,
016504,,2024,fall,16wk,08/27/2023,30,3951,1,1,junior,0,0,2059,90,0,0,0,
016505,,2024,fall,16wk,08/27/2023,30,2786,0,0,senior,0,0,2643,1375,0,1,0,
016506,,2024,fall,16wk,08/27/2023,30,10142,1,0,senior,0,0,1744,2434,0,0,0,
016507,,2024,fall,16wk,08/27/2023,30,3674,1,0,senior,0,1,514,2259,0,0,0,
016508,,2024,fall,16wk,08/27/2023,30,9301,1,1,junior,0,0,1475,1815,0,0,1,
016509,,2024,fall,16wk,08/27/2023,30,9121,1,0,senior,0,0,2832,3220,0,0,0,
016510,,2024,fall,16wk,08/27/2023,30,9730,1,0,senior,0,0,4032,365,0,0,0,
016511,,2024,fall,16wk,08/27/2023,30,1971,1,0,junior,0,0,2134,2775,0,0,0,
016512,,2024,fall,16wk,08/27/2023,30,4478,0,1,junior,0,0,4061,3737,0,0,1,
016513,,2024,fall,16wk,08/27/2023,30,860,1,1,junior,0,0,4521,4671,0,0,0,
016514,,2024,fall,16wk,08/27/2023,30,10462,1,0,junior,0,1,294,161,0,0,0,
016515,,2024,fall,16wk,08/27/2023,30,2184,1,1,senior,0,0,2356,106,0,0,0,
016516,,2024,fall,16wk,08/27/2023,30,6749,1,0,junior,0,0,2161,3978,0,0,0,
016517,,2024,fall,16wk,08/27/2023,30,5895,1,0,junior,0,0,1492,639,0,0,0,
016518,,2024,fall,16wk,08/27/2023,30,11767,1,0,senior,0,0,2671,3773,0,0,0,
016519,,2024,fall,16wk,08/27/2023,30,119,1,0,junior,0,0,1451,3782,0,0,0,
016520,,2024,fall,16wk,08/27/2023,30,6259,1,0,junior,0,0,2339,709,0,0,0,
016521,,2024,fall,16wk,08/27/2023,30,8631,1,0,senior,0,0,1751,827,0,0,0,
016522,,2024,fall,16wk,08/27/2023,30,4561,0,0,junior,0,0,4300,2850,0,0,0,
