student_id,dropped,year,semester,term,deadline,days_to_deadline,balance,fafsa,verification,academic_level,international,waiver,total_cc,total_check_cash,flywire,sponsored,returned_checks,last_login
003040,0,2023,fall,16wk,08/27/2023,30,10564,1,0,freshman,0,1,2242,7843,0,0,0,
003041,0,2023,fall,16wk,08/27/2023,30,10420,1,0,freshman,0,0,524,5246,0,1,0,
003042,0,2023,fall,16wk,08/27/2023,30,9851,1,0,junior,0,0,2372,7306,0,0,0,
003043,0,2023,fall,16wk,08/27/2023,30,6753,1,0,sophomore,0,0,16,218,0,0,0,
003044,0,2023,fall,16wk,08/27/2023,30,6075,0,0,senior,0,0,2427,543,0,1,1,
003045,0,2023,fall,16wk,08/27/2023,30,5990,1,0,junior,0,1,2056,4703,0,1,0,
003046,0,2023,fall,16wk,08/27/2023,30,9707,1,0,senior,0,0,2663,4877,0,0,0,
003047,0,2023,fall,16wk,08/27/2023,30,5495,1,0,sophomore,0,0,278,1020,0,0,0,
003048,0,2023,fall,16wk,08/27/2023,30,5202,1,0,freshman,0,1,131,5719,0,0,0,
003049,0,2023,fall,16wk,08/27/2023,30,6101,1,0,sophomore,0,0,803,3065,0,1,0,
003050,0,2023,fall,16wk,08/27/2023,30,8465,1,0,junior,0,1,2556,1360,0,1,0,
003051,0,2023,fall,16wk,08/27/2023,30,10767,1,0,sophomore,0,1,1410,7765,0,0,1,
003052,0,2023,fall,16wk,08/27/2023,30,7180,0,0,senior,0,0,2328,587,0,0,0,
003053,0,2023,fall,16wk,08/27/2023,30,5285,1,0,sophomore,0,0,1925,2555,0,0,0,
003054,0,2023,fall,16wk,08/27/2023,30,7268,1,0,freshman,0,0,1399,4610,0,1,0,
003055,0,2023,fall,16wk,08/27/2023,30,7737,1,1,freshman,0,0,2535,5726,0,0,0,
003056,0,2023,fall,16wk,08/27/2023,30,8351,0,0,sophomore,0,0,1614,10289,0,0,0,
003057,0,2023,fall,16wk,08/27/2023,30,10846,1,0,freshman,0,0,2354,8885,0,0,0,
003058,0,2023,fall,16wk,08/27/2023,30,7110,0,0,sophomore,0,0,2183,8654,0,1,0,
003059,0,2023,fall,16wk,08/27/2023,30,10061,1,0,senior,0,0,891,6534,0,0,0,
003060,0,2023,fall,16wk,08/27/2023,30,6164,1,0,junior,0,0,1897,2085,0,0,0,
003061,0,2023,fall,16wk,08/27/2023,30,10836,0,1,freshman,0,0,2855,2104,0,0,0,
003062,0,2023,fall,16wk,08/27/2023,30,5861,1,1,sophomore,0,0,2888,6242,0,0,0,
003063,0,2023,fall,16wk,08/27/2023,30,5120,1,0,freshman,0,1,1867,11517,0,1,0,
003064,0,2023,fall,16wk,08/27/2023,30,10395,1,0,sophomore,0,0,1833,3669,0,0,1,
003065,0,2023,fall,16wk,08/27/2023,30,6505,0,0,freshman,0,1,2869,4604,0,0,0,
003066,0,2023,fall,16wk,08/27/2023,30,5761,1,0,junior,0,1,740,5841,0,0,0,
003067,0,2023,fall,16wk,08/27/2023,30,10816,1,0,senior,0,0,488,7192,0,0,0,
003068,0,2023,fall,16wk,08/27/2023,30,5221,1,0,sophomore,0,1,704,7785,0,0,0,
003069,0,2023,fall,16wk,08/27/2023,30,5516,0,1,sophomore,0,0,273,3278,0,0,0,
003070,0,2023,fall,16wk,08/27/2023,30,7632,1,1,senior,0,0,2160,5219,0,0,0,
003071,0,2023,fall,16wk,08/27/2023,30,7174,1,0,junior,0,0,1053,4185,0,0,0,
003072,0,2023,fall,16wk,08/27/2023,30,7985,1,0,freshman,0,0,2340,8725,0,0,0,
003073,0,2023,fall,16wk,08/27/2023,30,8962,1,0,junior,0,1,1624,7588,0,0,0,
003074,0,2023,fall,16wk,08/27/2023,30,6801,1,0,freshman,0,0,2463,11541,0,0,0,
003075,0,2023,fall,16wk,08/27/2023,30,5141,1,0,junior,0,0,2540,11447,0,0,0,
003076,0,2023,fall,16wk,08/27/2023,30,7196,1,0,junior,0,0,977,11462,0,0,0,
003077,0,2023,fall,16wk,08/27/2023,30,6152,1,0,senior,0,0,762,4765,0,0,0,
003078,0,2023,fall,16wk,08/27/2023,30,10138,0,0,senior,0,0,2286,1566,0,0,0,
003079,0,2023,fall,16wk,08/27/2023,30,9170,1,0,sophomore,0,0,2980,11151,0,0,1,
003080,0,2023,fall,16wk,08/27/2023,30,7942,0,1,freshman,0,1,2342,5279,0,1,0,
003081,0,2023,fall,16wk,08/27/2023,30,8261,0,0,senior,0,0,78,11893,0,0,0,
003082,0,2023,fall,16wk,08/27/2023,30,9693,1,0,junior,0,0,2419,1047,0,0,0,
003083,0,2023,fall,16wk,08/27/2023,30,9695,0,0,freshman,0,0,853,10022,0,0,0,
003084,0,2023,fall,16wk,08/27/2023,30,10974,1,0,junior,0,0,2910,4715,0,1,0,
003085,0,2023,fall,16wk,08/27/2023,30,7197,0,0,senior,0,1,2936,9841,0,0,0,
003086,0,2023,fall,16wk,08/27/2023,30,6239,0,0,senior,0,0,78,5824,0,0,0,
003087,0,2023,fall,16wk,08/27/2023,30,8221,1,0,senior,0,0,2029,6090,0,0,0,
003088,0,2023,fall,16wk,08/27/2023,30,8662,0,0,freshman,0,0,178,7492,0,0,0,
003089,0,2023,fall,16wk,08/27/2023,30,9600,1,0,freshman,0,1,2110,4280,0,0,0,
003090,0,2023,fall,16wk,08/27/2023,30,5465,1,1,sophomore,0,0,793,8430,0,0,0,
003091,0,2023,fall,16wk,08/27/2023,30,7595,1,0,senior,0,0,2628,5976,0,0,0,
003092,0,2023,fall,16wk,08/27/2023,30,6601,1,0,senior,0,0,2872,1797,0,0,0,
003093,0,2023,fall,16wk,08/27/2023,30,7480,1,0,freshman,0,0,307,6023,0,0,0,
003094,0,2023,fall,16wk,08/27/2023,30,10740,0,1,senior,0,0,2886,1109,0,0,0,
003095,0,2023,fall,16wk,08/27/2023,30,7041,0,1,freshman,0,0,541,840,0,0,1,
003096,0,2023,fall,16wk,08/27/2023,30,9840,1,0,sophomore,0,0,305,1890,0,0,0,
003097,0,2023,fall,16wk,08/27/2023,30,10957,1,1,freshman,0,0,1009,862,0,0,0,
003098,0,2023,fall,16wk,08/27/2023,30,7231,1,0,freshman,0,0,1083,11245,0,0,0,
003099,0,2023,fall,16wk,08/27/2023,30,7763,1,0,senior,0,0,180,6962,0,0,0,
003100,0,2023,fall,16wk,08/27/2023,30,9715,1,1,senior,0,0,681,5462,0,1,0,
003101,0,2023,fall,16wk,08/27/2023,30,10530,1,0,sophomore,0,0,1139,3934,0,0,0,
003102,0,2023,fall,16wk,08/27/2023,30,6692,1,0,freshman,0,1,1059,4036,0,0,0,
003103,0,2023,fall,16wk,08/27/2023,30,10291,1,0,senior,0,1,1267,11681,0,0,0,
003104,0,2023,fall,16wk,08/27/2023,30,6871,1,0,junior,0,0,820,524,0,0,0,
003105,0,2023,fall,16wk,08/27/2023,30,6621,1,0,freshman,0,0,1110,5256,0,1,0,
003106,0,2023,fall,16wk,08/27/2023,30,10423,1,0,senior,0,0,2679,93,0,1,1,
003107,0,2023,fall,16wk,08/27/2023,30,5361,1,0,freshman,0,0,1301,5057,0,0,0,
003108,0,2023,fall,16wk,08/27/2023,30,8364,1,0,senior,0,0,1820,7811,0,0,0,
003109,0,2023,fall,16wk,08/27/2023,30,10510,1,0,senior,0,0,1004,7705,0,0,0,
003110,0,2023,fall,16wk,08/27/2023,30,5885,1,0,senior,0,0,1441,10228,0,0,0,
003111,0,2023,fall,16wk,08/27/2023,30,7880,1,1,senior,0,0,2507,10097,0,0,0,
003112,0,2023,fall,16wk,08/27/2023,30,5755,0,1,senior,0,0,292,10759,0,0,0,
003113,0,2023,fall,16wk,08/27/2023,30,5411,1,0,sophomore,0,0,2666,8089,0,1,0,
003114,0,2023,fall,16wk,08/27/2023,30,5991,1,0,freshman,0,0,2024,2271,0,1,0,
003115,0,2023,fall,16wk,08/27/2023,30,6451,1,0,senior,0,0,2787,1748,0,0,1,
003116,0,2023,fall,16wk,08/27/2023,30,8821,1,0,junior,0,0,1267,3133,0,0,1,
003117,0,2023,fall,16wk,08/27/2023,30,7280,1,1,sophomore,0,1,572,8302,0,0,0,
003118,0,2023,fall,16wk,08/27/2023,30,5421,1,0,senior,0,0,2959,9152,0,0,1,
003119,0,2023,fall,16wk,08/27/2023,30,7158,1,1,senior,0,1,2370,7151,0,0,0,
003120,0,2023,fall,16wk,08/27/2023,30,5827,1,0,sophomore,0,0,443,2148,0,0,0,
003121,0,2023,fall,16wk,08/27/2023,30,5840,0,0,freshman,0,1,2358,6729,0,0,0,
003122,0,2023,fall,16wk,08/27/2023,30,9251,1,0,freshman,0,1,2357,11725,0,0,0,
003123,0,2023,fall,16wk,08/27/2023,30,5548,1,0,senior,0,0,2463,6704,0,0,0,
003124,0,2023,fall,16wk,08/27/2023,30,8458,0,0,senior,0,0,2342,4705,0,0,0,
003125,0,2023,fall,16wk,08/27/2023,30,5617,1,0,freshman,0,0,2864,10120,0,0,0,
003126,0,2023,fall,16wk,08/27/2023,30,7884,1,0,junior,0,0,163,4017,0,1,0,
003127,0,2023,fall,16wk,08/27/2023,30,9361,1,0,freshman,0,1,1328,3552,0,0,0,
003128,0,2023,fall,16wk,08/27/2023,30,7173,1,0,freshman,0,0,2941,1913,0,1,0,
003129,0,2023,fall,16wk,08/27/2023,30,10014,1,0,sophomore,0,0,2540,3089,0,0,0,
003130,0,2023,fall,16wk,08/27/2023,30,8593,1,0,freshman,0,0,2701,8571,0,0,0,
003131,0,2023,fall,16wk,08/27/2023,30,10193,0,0,freshman,0,0,1761,1925,0,0,1,
003132,0,2023,fall,16wk,08/27/2023,30,7277,0,0,junior,0,0,1702,555,0,0,0,
003133,0,2023,fall,16wk,08/27/2023,30,9107,1,0,sophomore,0,0,2960,8215,0,0,0,
003134,0,2023,fall,16wk,08/27/2023,30,10030,1,0,sophomore,0,0,2312,11468,0,0,0,
003135,0,2023,fall,16wk,08/27/2023,30,7227,0,0,junior,0,0,2009,8544,0,0,0,
003136,0,2023,fall,16wk,08/27/2023,30,5053,1,0,sophomore,0,0,2334,9487,0,0,1,
003137,0,2023,fall,16wk,08/27/2023,30,9527,1,0,freshman,0,0,2102,370,0,0,0,
003138,0,2023,fall,16wk,08/27/2023,30,9784,1,1,senior,0,0,610,2400,0,0,0,
003139,0,2023,fall,16wk,08/27/2023,30,10216,1,0,sophomore,0,0,2643,9899,0,0,0,
003140,0,2023,fall,16wk,08/27/2023,30,9187,1,1,senior,0,0,1419,2163,0,0,0,
003141,0,2023,fall,16wk,08/27/2023,30,8738,1,0,junior,0,1,1924,4522,0,0,0,
003142,0,2023,fall,16wk,08/27/2023,30,10486,0,0,freshman,0,0,2322,6804,0,0,0,
003143,0,2023,fall,16wk,08/27/2023,30,10189,1,1,junior,0,0,2901,9724,0,0,0,
003144,0,2023,fall,16wk,08/27/2023,30,7170,0,0,freshman,0,0,1920,11612,0,0,1,
003145,0,2023,fall,16wk,08/27/2023,30,10140,0,0,freshman,0,0,2574,10601,0,0,0,
003146,0,2023,fall,16wk,08/27/2023,30,5044,1,0,sophomore,0,0,1863,596,0,0,0,
003147,0,2023,fall,16wk,08/27/2023,30,6818,1,1,sophomore,0,0,446,11352,0,0,0,
003148,0,2023,fall,16wk,08/27/2023,30,7595,0,0,freshman,0,0,1763,7080,0,0,0,
003149,0,2023,fall,16wk,08/27/2023,30,9724,1,0,senior,0,0,2425,10431,0,1,0,
003150,0,2023,fall,16wk,08/27/2023,30,10400,1,1,junior,0,0,1690,11464,0,0,0,
003151,0,2023,fall,16wk,08/27/2023,30,9011,1,1,junior,0,1,1411,6884,0,0,0,
003152,0,2023,fall,16wk,08/27/2023,30,9117,1,0,freshman,0,0,2056,10484,0,0,0,
003153,0,2023,fall,16wk,08/27/2023,30,7496,1,0,junior,0,0,829,3829,0,0,0,
003154,0,2023,fall,16wk,08/27/2023,30,9638,1,0,freshman,0,0,1067,9918,0,0,0,
003155,0,2023,fall,16wk,08/27/2023,30,8134,1,0,junior,0,0,1956,1221,0,0,0,
003156,0,2023,fall,16wk,08/27/2023,30,5424,1,0,junior,0,0,1107,11460,0,0,0,
003157,0,2023,fall,16wk,08/27/2023,30,9568,1,0,senior,0,0,1309,10068,0,0,0,
003158,0,2023,fall,16wk,08/27/2023,30,6506,1,0,sophomore,0,0,223,6506,0,0,0,
003159,0,2023,fall,16wk,08/27/2023,30,9310,1,1,freshman,0,0,1462,10015,0,0,0,
003160,0,2023,fall,16wk,08/27/2023,30,8848,1,0,junior,0,0,1196,4418,0,0,0,
003161,0,2023,fall,16wk,08/27/2023,30,7668,1,0,sophomore,0,1,525,8839,0,0,0,
003162,0,2023,fall,16wk,08/27/2023,30,10160,1,0,junior,0,1,2912,2564,0,0,0,
003163,0,2023,fall,16wk,08/27/2023,30,7414,0,0,junior,0,0,2752,6450,0,0,0,
003164,0,2023,fall,16wk,08/27/2023,30,7121,1,0,freshman,0,0,111,7486,0,0,0,
003165,0,2023,fall,16wk,08/27/2023,30,9900,1,0,junior,0,1,1123,5645,0,0,0,
003166,0,2023,fall,16wk,08/27/2023,30,7579,1,0,freshman,0,0,1165,6828,0,0,0,
003167,0,2023,fall,16wk,08/27/2023,30,6819,1,1,senior,0,0,550,542,0,0,0,
003168,0,2023,fall,16wk,08/27/2023,30,10504,0,0,freshman,0,1,2691,7526,0,0,0,
003169,0,2023,fall,16wk,08/27/2023,30,7790,1,0,senior,0,0,140,2232,0,0,0,
003170,0,2023,fall,16wk,08/27/2023,30,6258,1,1,senior,0,1,1502,8974,0,0,0,
003171,0,2023,fall,16wk,08/27/2023,30,9487,0,0,sophomore,0,0,2652,212,0,1,0,
003172,0,2023,fall,16wk,08/27/2023,30,5748,1,1,freshman,0,0,2077,11671,0,0,0,
003173,0,2023,fall,16wk,08/27/2023,30,8109,0,1,freshman,0,1,320,5252,0,0,0,
003174,0,2023,fall,16wk,08/27/2023,30,10720,0,0,senior,0,0,2055,9842,0,0,0,
003175,0,2023,fall,16wk,08/27/2023,30,6826,1,1,senior,0,1,961,1946,0,0,0,
003176,0,2023,fall,16wk,08/27/2023,30,5416,1,0,freshman,0,0,107,5882,0,0,0,
003177,0,2023,fall,16wk,08/27/2023,30,9570,1,0,senior,0,1,230,5750,0,0,0,
003178,0,2023,fall,16wk,08/27/2023,30,10987,0,0,junior,0,0,1014,10573,0,0,0,
003179,0,2023,fall,16wk,08/27/2023,30,10637,1,1,senior,0,0,807,10184,0,0,0,
003180,0,2023,fall,16wk,08/27/2023,30,7750,1,0,senior,0,0,2121,5012,0,0,0,
003181,0,2023,fall,16wk,08/27/2023,30,6293,0,0,sophomore,0,0,660,8417,0,0,1,
003182,0,2023,fall,16wk,08/27/2023,30,7444,1,0,sophomore,0,1,2413,3359,0,0,0,
003183,0,2023,fall,16wk,08/27/2023,30,5659,1,0,junior,0,0,565,837,0,0,0,
003184,0,2023,fall,16wk,08/27/2023,30,9655,1,0,freshman,0,0,1625,2678,0,1,0,
003185,0,2023,fall,16wk,08/27/2023,30,7935,1,0,junior,0,0,1281,10683,0,1,0,
003186,0,2023,fall,16wk,08/27/2023,30,8491,1,1,freshman,0,1,2632,4719,0,0,0,
003187,0,2023,fall,16wk,08/27/2023,30,6550,0,0,junior,0,0,2753,1467,0,1,0,
003188,0,2023,fall,16wk,08/27/2023,30,7474,1,0,sophomore,0,0,596,5006,0,0,0,
003189,0,2023,fall,16wk,08/27/2023,30,10548,1,0,junior,0,0,2046,11835,0,0,0,
003190,0,2023,fall,16wk,08/27/2023,30,7036,1,0,senior,0,0,100,4407,0,0,0,
003191,0,2023,fall,16wk,08/27/2023,30,9633,1,0,sophomore,0,0,390,2625,0,0,0,
003192,0,2023,fall,16wk,08/27/2023,30,10920,1,0,senior,0,0,1749,7831,0,0,0,
003193,0,2023,fall,16wk,08/27/2023,30,6594,1,0,junior,0,0,272,11240,0,0,0,
003194,0,2023,fall,16wk,08/27/2023,30,7267,1,0,senior,0,0,458,5078,0,0,1,
003195,0,2023,fall,16wk,08/27/2023,30,8489,1,1,sophomore,0,0,468,5771,0,0,0,
003196,0,2023,fall,16wk,08/27/2023,30,5032,0,0,senior,0,0,1879,479,0,0,0,
003197,0,2023,fall,16wk,08/27/2023,30,7122,1,1,sophomore,0,1,778,587,0,0,0,
003198,0,2023,fall,16wk,08/27/2023,30,6125,1,0,junior,0,0,2923,7717,0,0,0,
003199,0,2023,fall,16wk,08/27/2023,30,6349,1,0,senior,0,0,886,4872,0,0,0,
003200,0,2023,fall,16wk,08/27/2023,30,9140,1,0,freshman,0,0,1406,10537,0,0,0,
003201,0,2023,fall,16wk,08/27/2023,30,5794,1,0,junior,0,0,824,11725,0,0,0,
003202,0,2023,fall,16wk,08/27/2023,30,10674,1,0,senior,0,1,2909,7656,0,0,0,
003203,0,2023,fall,16wk,08/27/2023,30,7319,1,0,junior,0,0,1282,11470,0,0,0,
003204,0,2023,fall,16wk,08/27/2023,30,6593,1,0,junior,0,0,2446,11243,0,0,0,
003205,0,2023,fall,16wk,08/27/2023,30,5463,1,0,junior,0,0,2006,1243,0,0,0,
003206,0,2023,fall,16wk,08/27/2023,30,8941,1,0,senior,0,0,1834,1610,0,0,0,
003207,0,2023,fall,16wk,08/27/2023,30,8755,1,0,freshman,0,1,1586,10447,0,0,0,
003208,0,2023,fall,16wk,08/27/2023,30,6608,1,1,sophomore,0,0,1168,267,0,0,0,
003209,0,2023,fall,16wk,08/27/2023,30,5030,1,0,sophomore,0,0,1554,7388,0,0,0,
003210,0,2023,fall,16wk,08/27/2023,30,9922,1,0,junior,0,0,752,3730,0,0,0,
003211,0,2023,fall,16wk,08/27/2023,30,6563,1,0,senior,0,0,2141,8133,0,0,0,
003212,0,2023,fall,16wk,08/27/2023,30,7684,0,0,junior,0,0,2887,9537,0,0,0,
003213,0,2023,fall,16wk,08/27/2023,30,5672,1,0,senior,0,0,825,176,0,0,0,
003214,0,2023,fall,16wk,08/27/2023,30,6219,1,0,junior,0,0,2832,8035,0,0,0,
003215,0,2023,fall,16wk,08/27/2023,30,5840,1,1,junior,0,0,1578,1597,0,0,1,
003216,0,2023,fall,16wk,08/27/2023,30,8980,1,0,freshman,0,1,1151,8672,0,0,0,
003217,0,2023,fall,16wk,08/27/2023,30,5001,1,0,senior,0,0,4,1805,0,0,0,
003218,0,2023,fall,16wk,08/27/2023,30,10260,1,0,sophomore,0,0,1808,3911,0,0,0,
003219,0,2023,fall,16wk,08/27/2023,30,7108,1,0,junior,0,1,1584,6155,0,0,0,
003220,0,2023,fall,16wk,08/27/2023,30,9600,1,1,senior,0,0,1259,7269,0,0,1,
003221,0,2023,fall,16wk,08/27/2023,30,7388,1,1,sophomore,0,0,1321,1469,0,0,0,
003222,0,2023,fall,16wk,08/27/2023,30,8212,1,0,sophomore,0,0,2370,10462,0,0,0,
003223,0,2023,fall,16wk,08/27/2023,30,9404,0,1,freshman,0,1,1989,3030,0,0,0,
003224,0,2023,fall,16wk,08/27/2023,30,9975,1,0,sophomore,0,0,2863,3882,0,0,0,
003225,0,2023,fall,16wk,08/27/2023,30,6563,1,0,junior,0,0,2271,6651,0,0,0,
003226,0,2023,fall,16wk,08/27/2023,30,6549,1,0,senior,0,0,979,4568,0,0,0,
003227,0,2023,fall,16wk,08/27/2023,30,7735,1,1,sophomore,0,0,1465,11076,0,0,0,
003228,0,2023,fall,16wk,08/27/2023,30,6489,1,0,junior,0,1,929,4007,0,0,0,
003229,0,2023,fall,16wk,08/27/2023,30,10643,1,0,sophomore,0,0,2503,9769,0,0,0,
003230,0,2023,fall,16wk,08/27/2023,30,6764,1,0,senior,0,0,1889,8395,0,0,0,
003231,0,2023,fall,16wk,08/27/2023,30,9749,1,0,sophomore,0,1,396,5125,0,0,0,
003232,0,2023,fall,16wk,08/27/2023,30,6128,1,0,freshman,0,1,13,11704,0,0,0,
003233,0,2023,fall,16wk,08/27/2023,30,5980,1,0,sophomore,0,1,2203,8718,0,1,0,
003234,0,2023,fall,16wk,08/27/2023,30,5954,1,0,freshman,0,0,1114,10857,0,0,0,
003235,0,2023,fall,16wk,08/27/2023,30,9100,1,0,junior,0,1,2232,7213,0,0,0,
003236,0,2023,fall,16wk,08/27/2023,30,8223,0,0,freshman,0,0,808,9738,0,0,0,
003237,0,2023,fall,16wk,08/27/2023,30,8684,1,0,senior,0,1,911,2438,0,0,0,
003238,0,2023,fall,16wk,08/27/2023,30,6914,1,1,freshman,0,0,1803,8227,0,0,0,
003239,0,2023,fall,16wk,08/27/2023,30,8740,1,0,freshman,0,0,871,1388,0,0,0,
003240,0,2023,fall,16wk,08/27/2023,30,5415,1,0,sophomore,0,1,92,1172,0,1,0,
003241,0,2023,fall,16wk,08/27/2023,30,5212,1,1,sophomore,0,0,2786,44,0,1,0,
003242,0,2023,fall,16wk,08/27/2023,30,10955,1,1,senior,0,0,2889,5576,0,0,0,
003243,0,2023,fall,16wk,08/27/2023,30,10328,0,1,freshman,0,0,2328,8210,0,0,0,
003244,0,2023,fall,16wk,08/27/2023,30,9609,0,0,freshman,0,0,2637,11347,0,0,0,
003245,0,2023,fall,16wk,08/27/2023,30,10318,1,0,senior,0,0,385,6379,0,0,0,
003246,0,2023,fall,16wk,08/27/2023,30,5992,1,0,sophomore,0,1,27,3157,0,0,0,
003247,0,2023,fall,16wk,08/27/2023,30,6099,1,0,freshman,0,0,1062,1254,0,0,0,
003248,0,2023,fall,16wk,08/27/2023,30,7089,1,1,junior,0,0,2210,10970,0,0,1,
003249,0,2023,fall,16wk,08/27/2023,30,9553,1,0,junior,0,1,89,2022,0,0,0,
003250,0,2023,fall,16wk,08/27/2023,30,9382,1,0,sophomore,0,0,2697,8097,0,0,1,
003251,0,2023,fall,16wk,08/27/2023,30,6865,0,0,senior,0,0,1021,7117,0,0,0,
003252,0,2023,fall,16wk,08/27/2023,30,10058,1,0,junior,0,0,1714,6832,0,0,0,
003253,0,2023,fall,16wk,08/27/2023,30,10768,0,1,sophomore,0,0,2217,1873,0,0,0,
003254,0,2023,fall,16wk,08/27/2023,30,9660,0,1,senior,0,0,2901,9939,0,0,0,
003255,0,2023,fall,16wk,08/27/2023,30,8347,0,0,junior,0,1,2530,2337,0,0,0,
003256,0,2023,fall,16wk,08/27/2023,30,9563,1,0,freshman,0,0,1501,169,0,0,0,
003257,0,2023,fall,16wk,08/27/2023,30,10354,1,0,sophomore,0,1,904,5313,0,0,1,
003258,0,2023,fall,16wk,08/27/2023,30,7706,0,0,sophomore,0,0,2238,10593,0,1,0,
003259,0,2023,fall,16wk,08/27/2023,30,5733,1,0,junior,0,0,1717,9598,0,0,1,
003260,0,2023,fall,16wk,08/27/2023,30,9278,1,0,junior,0,0,229,6215,0,0,0,
003261,0,2023,fall,16wk,08/27/2023,30,5589,1,0,freshman,0,0,724,2808,0,1,0,
003262,0,2023,fall,16wk,08/27/2023,30,7861,1,0,junior,0,1,66,5152,0,0,0,
003263,0,2023,fall,16wk,08/27/2023,30,5283,1,0,sophomore,0,1,1245,5255,0,0,0,
003264,0,2023,fall,16wk,08/27/2023,30,8689,1,1,freshman,0,0,1110,1809,0,0,0,
003265,0,2023,fall,16wk,08/27/2023,30,6132,1,1,junior,0,0,1914,2467,0,0,0,
003266,0,2023,fall,16wk,08/27/2023,30,7272,1,0,senior,0,0,1292,1807,0,0,0,
003267,0,2023,fall,16wk,08/27/2023,30,9840,1,0,freshman,0,0,1566,896,0,0,0,
003268,0,2023,fall,16wk,08/27/2023,30,8085,1,1,sophomore,0,0,2096,9139,0,0,0,
003269,0,2023,fall,16wk,08/27/2023,30,5669,1,1,freshman,0,0,951,5642,0,0,0,
003270,0,2023,fall,16wk,08/27/2023,30,9149,1,0,junior,0,0,2685,2769,0,0,0,
003271,0,2023,fall,16wk,08/27/2023,30,10418,1,0,sophomore,0,0,2945,1129,0,0,0,
003272,0,2023,fall,16wk,08/27/2023,30,10247,0,0,senior,0,0,1538,8774,0,0,0,
003273,0,2023,fall,16wk,08/27/2023,30,8833,1,0,sophomore,0,0,60,5082,0,0,0,
003274,0,2023,fall,16wk,08/27/2023,30,10703,0,0,senior,0,0,2879,3591,0,0,0,
003275,0,2023,fall,16wk,08/27/2023,30,8491,0,0,freshman,0,0,1921,143,0,0,0,
003276,0,2023,fall,16wk,08/27/2023,30,8912,1,0,sophomore,0,0,2941,8150,0,0,0,
003277,0,2023,fall,16wk,08/27/2023,30,6805,1,0,sophomore,0,0,1023,6476,0,0,0,
003278,0,2023,fall,16wk,08/27/2023,30,5343,1,1,senior,0,0,2033,1730,0,0,0,
003279,0,2023,fall,16wk,08/27/2023,30,5224,1,0,senior,0,1,773,8866,0,0,0,
003280,0,2023,fall,16wk,08/27/2023,30,9997,1,0,sophomore,0,0,874,8457,0,0,1,
003281,0,2023,fall,16wk,08/27/2023,30,7500,1,0,freshman,0,1,2445,373,0,0,0,
003282,0,2023,fall,16wk,08/27/2023,30,9174,1,1,junior,0,1,773,444,0,0,0,
003283,0,2023,fall,16wk,08/27/2023,30,6756,1,0,senior,0,0,2968,10640,0,0,0,
003284,0,2023,fall,16wk,08/27/2023,30,6106,1,0,freshman,0,0,1650,9627,0,0,0,
003285,0,2023,fall,16wk,08/27/2023,30,6926,0,0,sophomore,0,0,2379,579,0,0,1,
003286,0,2023,fall,16wk,08/27/2023,30,9980,1,0,senior,0,1,365,3260,0,0,0,
003287,0,2023,fall,16wk,08/27/2023,30,6651,1,0,junior,0,0,399,2333,0,0,0,
003288,0,2023,fall,16wk,08/27/2023,30,10121,1,1,freshman,0,0,1198,9709,0,0,1,
003289,0,2023,fall,16wk,08/27/2023,30,7161,0,0,senior,0,0,1895,8999,0,0,0,
003290,0,2023,fall,16wk,08/27/2023,30,10779,1,0,senior,0,0,1093,5305,0,0,0,
003291,0,2023,fall,16wk,08/27/2023,30,7833,0,0,sophomore,0,0,558,1706,0,0,0,
003292,0,2023,fall,16wk,08/27/2023,30,5604,1,0,sophomore,0,0,627,7359,0,0,1,
003293,0,2023,fall,16wk,08/27/2023,30,9452,1,0,junior,0,1,893,1744,0,0,0,
003294,0,2023,fall,16wk,08/27/2023,30,9512,1,0,sophomore,0,1,2598,676,0,0,0,
003295,0,2023,fall,16wk,08/27/2023,30,10752,1,0,sophomore,0,1,1540,2541,0,1,0,
003296,0,2023,fall,16wk,08/27/2023,30,10394,1,1,sophomore,0,1,2164,4541,0,0,0,
003297,0,2023,fall,16wk,08/27/2023,30,10171,1,0,sophomore,0,0,2074,1021,0,0,1,
003298,0,2023,fall,16wk,08/27/2023,30,9689,1,0,senior,0,1,1419,3802,0,0,1,
003299,0,2023,fall,16wk,08/27/2023,30,8053,1,0,freshman,0,0,1089,726,0,0,0,
003300,0,2023,fall,16wk,08/27/2023,30,7060,1,0,senior,0,0,1664,2743,0,0,0,
003301,0,2023,fall,16wk,08/27/2023,30,6812,1,0,freshman,0,0,2624,1808,0,0,0,
003302,0,2023,fall,16wk,08/27/2023,30,9733,1,0,senior,0,0,2165,3408,0,0,0,
003303,0,2023,fall,16wk,08/27/2023,30,10861,0,0,senior,0,0,1568,938,0,0,0,
003304,0,2023,fall,16wk,08/27/2023,30,9924,1,1,freshman,0,0,2567,2072,0,0,0,
003305,0,2023,fall,16wk,08/27/2023,30,6798,1,0,senior,0,0,2742,5848,0,0,0,
003306,0,2023,fall,16wk,08/27/2023,30,7322,0,0,sophomore,0,0,1669,2225,0,0,0,
003307,0,2023,fall,16wk,08/27/2023,30,5692,0,0,senior,0,0,1957,4964,0,0,0,
003308,0,2023,fall,16wk,08/27/2023,30,9023,1,0,sophomore,0,0,2068,608,0,0,0,
003309,0,2023,fall,16wk,08/27/2023,30,5681,1,0,junior,0,0,686,9725,0,0,0,
003310,0,2023,fall,16wk,08/27/2023,30,7373,1,0,sophomore,0,0,1147,3972,0,0,1,
